order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO59963,,1908.0,2013-06-11,2013-06-18,2013-06-23,9.0,1.0,9.0
SO59964,,6950.0,2013-06-11,2013-06-18,2013-06-23,540.0,1.0,540.0
SO59964,,6950.0,2013-06-11,2013-06-18,2013-06-23,35.0,1.0,35.0
SO59965,,,2013-06-11,2013-06-18,2013-06-23,9.0,1.0,9.0
SO59965,,,2013-06-11,2013-06-18,2013-06-23,565.0,1.0,565.0
SO59966,,13478.0,2013-06-11,2013-06-18,2013-06-23,742.0,1.0,742.0
SO59966,,13478.0,2013-06-11,2013-06-18,2013-06-23,5.0,1.0,5.0
SO59966,,13478.0,2013-06-11,2013-06-18,2013-06-23,9.0,1.0,9.0
SO59966,,13478.0,2013-06-11,2013-06-18,2013-06-23,55.0,1.0,55.0
SO59967,,,2013-06-11,2013-06-18,2013-06-23,2384.0,1.0,2384.0
SO59968,,9953.0,2013-06-11,2013-06-18,2013-06-23,2384.0,1.0,2384.0
SO59968,,9953.0,2013-06-11,2013-06-18,2013-06-23,9.0,1.0,9.0
SO59968,,9953.0,2013-06-11,2013-06-18,2013-06-23,5.0,1.0,5.0
SO59968,,9953.0,2013-06-11,2013-06-18,2013-06-23,35.0,1.0,35.0
SO59969,,6754.0,2013-06-11,2013-06-18,2013-06-23,540.0,1.0,540.0
SO59969,,6754.0,2013-06-11,2013-06-18,2013-06-23,24.0,1.0,24.0
SO59970,,7715.0,2013-06-11,2013-06-18,2013-06-23,540.0,1.0,540.0
SO59970,,7715.0,2013-06-11,2013-06-18,2013-06-23,9.0,1.0,9.0
SO59970,,7715.0,2013-06-11,2013-06-18,2013-06-23,5.0,1.0,5.0
SO59971,,1533.0,2013-06-11,2013-06-18,2013-06-23,1701.0,1.0,1701.0
SO59971,,1533.0,2013-06-11,2013-06-18,2013-06-23,35.0,1.0,35.0
SO59972,,4582.0,2013-06-11,2013-06-18,2013-06-23,1120.0,1.0,1120.0
SO59972,,4582.0,2013-06-11,2013-06-18,2013-06-23,35.0,1.0,35.0
SO59973,,8468.0,2013-06-11,2013-06-18,2013-06-23,1120.0,1.0,1120.0
SO59973,,8468.0,2013-06-11,2013-06-18,2013-06-23,25.0,1.0,25.0
SO59973,,8468.0,2013-06-11,2013-06-18,2013-06-23,4.0,1.0,4.0
SO59973,,8468.0,2013-06-11,2013-06-18,2013-06-23,35.0,1.0,35.0
SO59973,,8468.0,2013-06-11,2013-06-18,2013-06-23,50.0,1.0,50.0
SO59973,,8468.0,2013-06-11,2013-06-18,2013-06-23,9.0,1.0,9.0
SO59974,,12299.0,2013-06-11,2013-06-18,2013-06-23,1120.0,1.0,1120.0
SO59974,,12299.0,2013-06-11,2013-06-18,2013-06-23,35.0,1.0,35.0
SO59975,,8476.0,2013-06-11,2013-06-18,2013-06-23,1120.0,1.0,1120.0
SO59976,,11406.0,2013-06-11,2013-06-18,2013-06-23,540.0,1.0,540.0
SO59977,,11472.0,2013-06-11,2013-06-18,2013-06-23,540.0,1.0,540.0
SO59977,,11472.0,2013-06-11,2013-06-18,2013-06-23,9.0,1.0,9.0
SO59977,,11472.0,2013-06-11,2013-06-18,2013-06-23,5.0,1.0,5.0
SO59978,,11482.0,2013-06-11,2013-06-18,2013-06-23,540.0,1.0,540.0
SO59978,,11482.0,2013-06-11,2013-06-18,2013-06-23,9.0,1.0,9.0
SO59978,,11482.0,2013-06-11,2013-06-18,2013-06-23,5.0,1.0,5.0
SO59979,,213.0,2013-06-11,2013-06-18,2013-06-23,2384.0,1.0,2384.0
SO59979,,213.0,2013-06-11,2013-06-18,2013-06-23,35.0,1.0,35.0
SO59979,,213.0,2013-06-11,2013-06-18,2013-06-23,9.0,1.0,9.0
SO59980,,13201.0,2013-06-11,2013-06-18,2013-06-23,2384.0,1.0,2384.0
SO59980,,13201.0,2013-06-11,2013-06-18,2013-06-23,9.0,1.0,9.0
SO59980,,13201.0,2013-06-11,2013-06-18,2013-06-23,9.0,1.0,9.0
SO59980,,13201.0,2013-06-11,2013-06-18,2013-06-23,5.0,1.0,5.0
SO59981,,,2013-06-11,2013-06-18,2013-06-23,769.0,1.0,769.0
SO59981,,,2013-06-11,2013-06-18,2013-06-23,9.0,1.0,9.0
SO59981,,,2013-06-11,2013-06-18,2013-06-23,70.0,1.0,70.0
SO59982,,,2013-06-11,2013-06-18,2013-06-23,742.0,1.0,742.0
SO59982,,,2013-06-11,2013-06-18,2013-06-23,50.0,1.0,50.0
SO59983,,,2013-06-12,2013-06-19,2013-06-24,2295.0,1.0,2295.0
SO59984,,,2013-06-12,2013-06-19,2013-06-24,2320.0,1.0,2320.0
SO59984,,,2013-06-12,2013-06-19,2013-06-24,10.0,1.0,10.0
SO59984,,,2013-06-12,2013-06-19,2013-06-24,5.0,1.0,5.0
SO59984,,,2013-06-12,2013-06-19,2013-06-24,35.0,1.0,35.0
SO59984,,,2013-06-12,2013-06-19,2013-06-24,9.0,1.0,9.0
SO59985,,,2013-06-12,2013-06-19,2013-06-24,2320.0,1.0,2320.0
SO59986,,,2013-06-12,2013-06-19,2013-06-24,2295.0,1.0,2295.0
SO59986,,,2013-06-12,2013-06-19,2013-06-24,10.0,1.0,10.0
SO59986,,,2013-06-12,2013-06-19,2013-06-24,5.0,1.0,5.0
SO59986,,,2013-06-12,2013-06-19,2013-06-24,54.0,1.0,54.0
SO59986,,,2013-06-12,2013-06-19,2013-06-24,9.0,1.0,9.0
SO59987,,,2013-06-12,2013-06-19,2013-06-24,2320.0,1.0,2320.0
SO59987,,,2013-06-12,2013-06-19,2013-06-24,10.0,1.0,10.0
SO59987,,,2013-06-12,2013-06-19,2013-06-24,5.0,1.0,5.0
SO59988,,2848.0,2013-06-12,2013-06-19,2013-06-24,21.0,1.0,21.0
SO59989,,6556.0,2013-06-12,2013-06-19,2013-06-24,22.0,1.0,22.0
SO59989,,6556.0,2013-06-12,2013-06-19,2013-06-24,55.0,1.0,55.0
SO59990,,10348.0,2013-06-12,2013-06-19,2013-06-24,21.0,1.0,21.0
SO59990,,10348.0,2013-06-12,2013-06-19,2013-06-24,4.0,1.0,4.0
SO59990,,10348.0,2013-06-12,2013-06-19,2013-06-24,35.0,1.0,35.0
SO59990,,10348.0,2013-06-12,2013-06-19,2013-06-24,54.0,1.0,54.0
SO59991,,,2013-06-12,2013-06-19,2013-06-24,159.0,1.0,159.0
SO59992,,5572.0,2013-06-12,2013-06-19,2013-06-24,1701.0,1.0,1701.0
SO59992,,5572.0,2013-06-12,2013-06-19,2013-06-24,50.0,1.0,50.0
SO59993,,9120.0,2013-06-12,2013-06-19,2013-06-24,2443.0,1.0,2443.0
SO59993,,9120.0,2013-06-12,2013-06-19,2013-06-24,9.0,1.0,9.0
SO59993,,9120.0,2013-06-12,2013-06-19,2013-06-24,9.0,1.0,9.0
SO59993,,9120.0,2013-06-12,2013-06-19,2013-06-24,5.0,1.0,5.0
SO59994,,13322.0,2013-06-12,2013-06-19,2013-06-24,2443.0,1.0,2443.0
SO59994,,13322.0,2013-06-12,2013-06-19,2013-06-24,33.0,1.0,33.0
SO59995,,9038.0,2013-06-12,2013-06-19,2013-06-24,33.0,1.0,33.0
SO59995,,9038.0,2013-06-12,2013-06-19,2013-06-24,4.0,1.0,4.0
SO59995,,9038.0,2013-06-12,2013-06-19,2013-06-24,35.0,1.0,35.0
SO59996,,10643.0,2013-06-12,2013-06-19,2013-06-24,25.0,1.0,25.0
SO59996,,10643.0,2013-06-12,2013-06-19,2013-06-24,5.0,1.0,5.0
SO59996,,10643.0,2013-06-12,2013-06-19,2013-06-24,2.0,1.0,2.0
SO59996,,10643.0,2013-06-12,2013-06-19,2013-06-24,8.0,1.0,8.0
SO59997,,,2013-06-12,2013-06-19,2013-06-24,33.0,1.0,33.0
SO59997,,,2013-06-12,2013-06-19,2013-06-24,4.0,1.0,4.0
SO59997,,,2013-06-12,2013-06-19,2013-06-24,50.0,1.0,50.0
SO59998,,,2013-06-12,2013-06-19,2013-06-24,30.0,1.0,30.0
SO59998,,,2013-06-12,2013-06-19,2013-06-24,5.0,1.0,5.0
SO59998,,,2013-06-12,2013-06-19,2013-06-24,35.0,1.0,35.0
SO59999,,6624.0,2013-06-12,2013-06-19,2013-06-24,30.0,1.0,30.0
SO60000,,,2013-06-12,2013-06-19,2013-06-24,10.0,1.0,10.0
SO60000,,,2013-06-12,2013-06-19,2013-06-24,5.0,1.0,5.0
SO60000,,,2013-06-12,2013-06-19,2013-06-24,8.0,1.0,8.0
SO60001,,6704.0,2013-06-12,2013-06-19,2013-06-24,30.0,1.0,30.0
SO60001,,6704.0,2013-06-12,2013-06-19,2013-06-24,5.0,1.0,5.0
SO60001,,6704.0,2013-06-12,2013-06-19,2013-06-24,35.0,1.0,35.0
SO60002,,8229.0,2013-06-12,2013-06-19,2013-06-24,30.0,1.0,30.0
SO60003,,4399.0,2013-06-12,2013-06-19,2013-06-24,9.0,1.0,9.0
SO60003,,4399.0,2013-06-12,2013-06-19,2013-06-24,70.0,1.0,70.0
SO60004,,1994.0,2013-06-12,2013-06-19,2013-06-24,5.0,1.0,5.0
SO60005,,,2013-06-12,2013-06-19,2013-06-24,5.0,1.0,5.0
SO60005,,,2013-06-12,2013-06-19,2013-06-24,9.0,1.0,9.0
SO60006,,,2013-06-12,2013-06-19,2013-06-24,5.0,1.0,5.0
SO60006,,,2013-06-12,2013-06-19,2013-06-24,2.0,1.0,2.0
SO60007,,6645.0,2013-06-12,2013-06-19,2013-06-24,22.0,1.0,22.0
SO60007,,6645.0,2013-06-12,2013-06-19,2013-06-24,50.0,1.0,50.0
SO60008,,,2013-06-12,2013-06-19,2013-06-24,22.0,1.0,22.0
SO60008,,,2013-06-12,2013-06-19,2013-06-24,10.0,1.0,10.0
SO60009,,,2013-06-12,2013-06-19,2013-06-24,22.0,1.0,22.0
SO60009,,,2013-06-12,2013-06-19,2013-06-24,120.0,1.0,120.0
SO60010,,822.0,2013-06-12,2013-06-19,2013-06-24,5.0,1.0,5.0
SO60010,,822.0,2013-06-12,2013-06-19,2013-06-24,2.0,1.0,2.0
SO60011,,2329.0,2013-06-12,2013-06-19,2013-06-24,5.0,1.0,5.0
SO60011,,2329.0,2013-06-12,2013-06-19,2013-06-24,25.0,1.0,25.0
SO60011,,2329.0,2013-06-12,2013-06-19,2013-06-24,35.0,1.0,35.0
SO60012,,9419.0,2013-06-12,2013-06-19,2013-06-24,5.0,1.0,5.0
SO60013,,13833.0,2013-06-12,2013-06-19,2013-06-24,21.0,1.0,21.0
SO60014,,975.0,2013-06-12,2013-06-19,2013-06-24,5.0,1.0,5.0
SO60014,,975.0,2013-06-12,2013-06-19,2013-06-24,2.0,1.0,2.0
SO60015,,,2013-06-12,2013-06-19,2013-06-24,5.0,1.0,5.0
SO60015,,,2013-06-12,2013-06-19,2013-06-24,35.0,1.0,35.0
SO60015,,,2013-06-12,2013-06-19,2013-06-24,35.0,1.0,35.0
SO60015,,,2013-06-12,2013-06-19,2013-06-24,24.0,1.0,24.0
SO60016,,,2013-06-12,2013-06-19,2013-06-24,5.0,1.0,5.0
SO60016,,,2013-06-12,2013-06-19,2013-06-24,10.0,1.0,10.0
SO60016,,,2013-06-12,2013-06-19,2013-06-24,35.0,1.0,35.0
SO60017,,,2013-06-12,2013-06-19,2013-06-24,2320.0,1.0,2320.0
SO60017,,,2013-06-12,2013-06-19,2013-06-24,22.0,1.0,22.0
SO60017,,,2013-06-12,2013-06-19,2013-06-24,35.0,1.0,35.0
SO60018,,,2013-06-12,2013-06-19,2013-06-24,2295.0,1.0,2295.0
SO60018,,,2013-06-12,2013-06-19,2013-06-24,22.0,1.0,22.0
SO60018,,,2013-06-12,2013-06-19,2013-06-24,35.0,1.0,35.0
SO60018,,,2013-06-12,2013-06-19,2013-06-24,24.0,1.0,24.0
SO60019,,,2013-06-12,2013-06-19,2013-06-24,2295.0,1.0,2295.0
SO60019,,,2013-06-12,2013-06-19,2013-06-24,10.0,1.0,10.0
SO60019,,,2013-06-12,2013-06-19,2013-06-24,64.0,1.0,64.0
SO60019,,,2013-06-12,2013-06-19,2013-06-24,5.0,1.0,5.0
SO60020,,,2013-06-12,2013-06-19,2013-06-24,2320.0,1.0,2320.0
SO60020,,,2013-06-12,2013-06-19,2013-06-24,35.0,1.0,35.0
SO60021,,5398.0,2013-06-12,2013-06-19,2013-06-24,742.0,1.0,742.0
SO60021,,5398.0,2013-06-12,2013-06-19,2013-06-24,35.0,1.0,35.0
SO60022,,,2013-06-12,2013-06-19,2013-06-24,742.0,1.0,742.0
SO60022,,,2013-06-12,2013-06-19,2013-06-24,29.0,1.0,29.0
SO60022,,,2013-06-12,2013-06-19,2013-06-24,5.0,1.0,5.0
SO60023,,4154.0,2013-06-12,2013-06-19,2013-06-24,1701.0,1.0,1701.0
SO60024,,,2013-06-12,2013-06-19,2013-06-24,1701.0,1.0,1701.0
SO60024,,,2013-06-12,2013-06-19,2013-06-24,4.0,1.0,4.0
SO60024,,,2013-06-12,2013-06-19,2013-06-24,25.0,1.0,25.0
SO60024,,,2013-06-12,2013-06-19,2013-06-24,35.0,1.0,35.0
SO60024,,,2013-06-12,2013-06-19,2013-06-24,24.0,1.0,24.0
SO60025,,4139.0,2013-06-12,2013-06-19,2013-06-24,1701.0,1.0,1701.0
SO60025,,4139.0,2013-06-12,2013-06-19,2013-06-24,35.0,1.0,35.0
SO60026,,,2013-06-12,2013-06-19,2013-06-24,2295.0,1.0,2295.0
SO60026,,,2013-06-12,2013-06-19,2013-06-24,10.0,1.0,10.0
SO60026,,,2013-06-12,2013-06-19,2013-06-24,5.0,1.0,5.0
SO60027,,11152.0,2013-06-12,2013-06-19,2013-06-24,742.0,1.0,742.0
SO60028,,10429.0,2013-06-12,2013-06-19,2013-06-24,2384.0,1.0,2384.0
SO60029,,7681.0,2013-06-12,2013-06-19,2013-06-24,540.0,1.0,540.0
SO60029,,7681.0,2013-06-12,2013-06-19,2013-06-24,21.0,1.0,21.0
SO60029,,7681.0,2013-06-12,2013-06-19,2013-06-24,2.0,1.0,2.0
SO60030,,10530.0,2013-06-12,2013-06-19,2013-06-24,540.0,1.0,540.0
SO60031,,4910.0,2013-06-12,2013-06-19,2013-06-24,1120.0,1.0,1120.0
SO60031,,4910.0,2013-06-12,2013-06-19,2013-06-24,5.0,1.0,5.0
SO60031,,4910.0,2013-06-12,2013-06-19,2013-06-24,9.0,1.0,9.0
SO60031,,4910.0,2013-06-12,2013-06-19,2013-06-24,50.0,1.0,50.0
SO60032,,3932.0,2013-06-12,2013-06-19,2013-06-24,1120.0,1.0,1120.0
SO60032,,3932.0,2013-06-12,2013-06-19,2013-06-24,35.0,1.0,35.0
SO60033,,5853.0,2013-06-12,2013-06-19,2013-06-24,1120.0,1.0,1120.0
SO60033,,5853.0,2013-06-12,2013-06-19,2013-06-24,9.0,1.0,9.0
SO60033,,5853.0,2013-06-12,2013-06-19,2013-06-24,5.0,1.0,5.0
SO60033,,5853.0,2013-06-12,2013-06-19,2013-06-24,55.0,1.0,55.0
SO60034,,4743.0,2013-06-12,2013-06-19,2013-06-24,1120.0,1.0,1120.0
SO60034,,4743.0,2013-06-12,2013-06-19,2013-06-24,25.0,1.0,25.0
SO60034,,4743.0,2013-06-12,2013-06-19,2013-06-24,4.0,1.0,4.0
SO60034,,4743.0,2013-06-12,2013-06-19,2013-06-24,35.0,1.0,35.0
SO60035,,4745.0,2013-06-12,2013-06-19,2013-06-24,1120.0,1.0,1120.0
SO60035,,4745.0,2013-06-12,2013-06-19,2013-06-24,9.0,1.0,9.0
SO60035,,4745.0,2013-06-12,2013-06-19,2013-06-24,5.0,1.0,5.0
SO60036,,1561.0,2013-06-12,2013-06-19,2013-06-24,1701.0,1.0,1701.0
SO60036,,1561.0,2013-06-12,2013-06-19,2013-06-24,35.0,1.0,35.0
SO60037,,5367.0,2013-06-12,2013-06-19,2013-06-24,1120.0,1.0,1120.0
SO60037,,5367.0,2013-06-12,2013-06-19,2013-06-24,9.0,1.0,9.0
SO60037,,5367.0,2013-06-12,2013-06-19,2013-06-24,50.0,1.0,50.0
SO60038,,7176.0,2013-06-12,2013-06-19,2013-06-24,540.0,1.0,540.0
SO60038,,7176.0,2013-06-12,2013-06-19,2013-06-24,9.0,1.0,9.0
SO60039,,11414.0,2013-06-12,2013-06-19,2013-06-24,540.0,1.0,540.0
SO60039,,11414.0,2013-06-12,2013-06-19,2013-06-24,5.0,1.0,5.0
SO60039,,11414.0,2013-06-12,2013-06-19,2013-06-24,9.0,1.0,9.0
SO60039,,11414.0,2013-06-12,2013-06-19,2013-06-24,35.0,1.0,35.0
SO60040,,6961.0,2013-06-12,2013-06-19,2013-06-24,540.0,1.0,540.0
SO60040,,6961.0,2013-06-12,2013-06-19,2013-06-24,35.0,1.0,35.0
SO60040,,6961.0,2013-06-12,2013-06-19,2013-06-24,9.0,1.0,9.0
SO60041,,8736.0,2013-06-12,2013-06-19,2013-06-24,2384.0,1.0,2384.0
SO60041,,8736.0,2013-06-12,2013-06-19,2013-06-24,9.0,1.0,9.0
SO60041,,8736.0,2013-06-12,2013-06-19,2013-06-24,5.0,1.0,5.0
SO60041,,8736.0,2013-06-12,2013-06-19,2013-06-24,35.0,1.0,35.0
SO60042,,78.0,2013-06-12,2013-06-19,2013-06-24,2384.0,1.0,2384.0
SO60042,,78.0,2013-06-12,2013-06-19,2013-06-24,35.0,1.0,35.0
SO60043,,,2013-06-12,2013-06-19,2013-06-24,2384.0,1.0,2384.0
SO60043,,,2013-06-12,2013-06-19,2013-06-24,9.0,1.0,9.0
SO60044,,,2013-06-13,2013-06-20,2013-06-25,2295.0,1.0,2295.0
SO60044,,,2013-06-13,2013-06-20,2013-06-25,10.0,1.0,10.0
SO60044,,,2013-06-13,2013-06-20,2013-06-25,35.0,1.0,35.0
SO60045,,,2013-06-13,2013-06-20,2013-06-25,2320.0,1.0,2320.0
SO60045,,,2013-06-13,2013-06-20,2013-06-25,10.0,1.0,10.0
SO60045,,,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60045,,,2013-06-13,2013-06-20,2013-06-25,54.0,1.0,54.0
SO60046,,,2013-06-13,2013-06-20,2013-06-25,2320.0,1.0,2320.0
SO60046,,,2013-06-13,2013-06-20,2013-06-25,10.0,1.0,10.0
SO60046,,,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60046,,,2013-06-13,2013-06-20,2013-06-25,35.0,1.0,35.0
SO60047,,13058.0,2013-06-13,2013-06-20,2013-06-25,9.0,1.0,9.0
SO60048,,13226.0,2013-06-13,2013-06-20,2013-06-25,8.0,1.0,8.0
SO60049,,,2013-06-13,2013-06-20,2013-06-25,25.0,1.0,25.0
SO60049,,,2013-06-13,2013-06-20,2013-06-25,2.0,1.0,2.0
SO60050,,1825.0,2013-06-13,2013-06-20,2013-06-25,30.0,1.0,30.0
SO60050,,1825.0,2013-06-13,2013-06-20,2013-06-25,2.0,1.0,2.0
SO60051,,4768.0,2013-06-13,2013-06-20,2013-06-25,30.0,1.0,30.0
SO60051,,4768.0,2013-06-13,2013-06-20,2013-06-25,2.0,1.0,2.0
SO60052,,4770.0,2013-06-13,2013-06-20,2013-06-25,30.0,1.0,30.0
SO60052,,4770.0,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60052,,4770.0,2013-06-13,2013-06-20,2013-06-25,22.0,1.0,22.0
SO60052,,4770.0,2013-06-13,2013-06-20,2013-06-25,35.0,1.0,35.0
SO60053,,12035.0,2013-06-13,2013-06-20,2013-06-25,35.0,1.0,35.0
SO60053,,12035.0,2013-06-13,2013-06-20,2013-06-25,2.0,1.0,2.0
SO60054,,7466.0,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60054,,7466.0,2013-06-13,2013-06-20,2013-06-25,54.0,1.0,54.0
SO60055,,8654.0,2013-06-13,2013-06-20,2013-06-25,1701.0,1.0,1701.0
SO60056,,5668.0,2013-06-13,2013-06-20,2013-06-25,1701.0,1.0,1701.0
SO60057,,2334.0,2013-06-13,2013-06-20,2013-06-25,1701.0,1.0,1701.0
SO60057,,2334.0,2013-06-13,2013-06-20,2013-06-25,9.0,1.0,9.0
SO60057,,2334.0,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60057,,2334.0,2013-06-13,2013-06-20,2013-06-25,24.0,1.0,24.0
SO60058,,13088.0,2013-06-13,2013-06-20,2013-06-25,25.0,1.0,25.0
SO60058,,13088.0,2013-06-13,2013-06-20,2013-06-25,2.0,1.0,2.0
SO60059,,10879.0,2013-06-13,2013-06-20,2013-06-25,25.0,1.0,25.0
SO60060,,9491.0,2013-06-13,2013-06-20,2013-06-25,25.0,1.0,25.0
SO60060,,9491.0,2013-06-13,2013-06-20,2013-06-25,2.0,1.0,2.0
SO60061,,9156.0,2013-06-13,2013-06-20,2013-06-25,33.0,1.0,33.0
SO60062,,7779.0,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60062,,7779.0,2013-06-13,2013-06-20,2013-06-25,30.0,1.0,30.0
SO60062,,7779.0,2013-06-13,2013-06-20,2013-06-25,35.0,1.0,35.0
SO60063,,7275.0,2013-06-13,2013-06-20,2013-06-25,30.0,1.0,30.0
SO60063,,7275.0,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60063,,7275.0,2013-06-13,2013-06-20,2013-06-25,2.0,1.0,2.0
SO60063,,7275.0,2013-06-13,2013-06-20,2013-06-25,8.0,1.0,8.0
SO60063,,7275.0,2013-06-13,2013-06-20,2013-06-25,120.0,1.0,120.0
SO60064,,7289.0,2013-06-13,2013-06-20,2013-06-25,30.0,1.0,30.0
SO60064,,7289.0,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60064,,7289.0,2013-06-13,2013-06-20,2013-06-25,64.0,1.0,64.0
SO60064,,7289.0,2013-06-13,2013-06-20,2013-06-25,35.0,1.0,35.0
SO60065,,,2013-06-13,2013-06-20,2013-06-25,33.0,1.0,33.0
SO60065,,,2013-06-13,2013-06-20,2013-06-25,4.0,1.0,4.0
SO60065,,,2013-06-13,2013-06-20,2013-06-25,2.0,1.0,2.0
SO60065,,,2013-06-13,2013-06-20,2013-06-25,8.0,1.0,8.0
SO60066,,,2013-06-13,2013-06-20,2013-06-25,10.0,1.0,10.0
SO60066,,,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60066,,,2013-06-13,2013-06-20,2013-06-25,2.0,1.0,2.0
SO60067,,3530.0,2013-06-13,2013-06-20,2013-06-25,70.0,1.0,70.0
SO60067,,3530.0,2013-06-13,2013-06-20,2013-06-25,50.0,1.0,50.0
SO60068,,2069.0,2013-06-13,2013-06-20,2013-06-25,9.0,1.0,9.0
SO60068,,2069.0,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60069,,1982.0,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60069,,1982.0,2013-06-13,2013-06-20,2013-06-25,120.0,1.0,120.0
SO60070,,8105.0,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60070,,8105.0,2013-06-13,2013-06-20,2013-06-25,35.0,1.0,35.0
SO60071,,387.0,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60071,,387.0,2013-06-13,2013-06-20,2013-06-25,2.0,1.0,2.0
SO60072,,392.0,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60072,,392.0,2013-06-13,2013-06-20,2013-06-25,22.0,1.0,22.0
SO60072,,392.0,2013-06-13,2013-06-20,2013-06-25,10.0,1.0,10.0
SO60072,,392.0,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60073,,,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60074,,,2013-06-13,2013-06-20,2013-06-25,70.0,1.0,70.0
SO60074,,,2013-06-13,2013-06-20,2013-06-25,50.0,1.0,50.0
SO60075,,,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60075,,,2013-06-13,2013-06-20,2013-06-25,64.0,1.0,64.0
SO60075,,,2013-06-13,2013-06-20,2013-06-25,22.0,1.0,22.0
SO60076,,575.0,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60076,,575.0,2013-06-13,2013-06-20,2013-06-25,35.0,1.0,35.0
SO60077,,,2013-06-13,2013-06-20,2013-06-25,35.0,1.0,35.0
SO60078,,,2013-06-13,2013-06-20,2013-06-25,4.0,1.0,4.0
SO60078,,,2013-06-13,2013-06-20,2013-06-25,33.0,1.0,33.0
SO60078,,,2013-06-13,2013-06-20,2013-06-25,54.0,1.0,54.0
SO60079,,5101.0,2013-06-13,2013-06-20,2013-06-25,30.0,1.0,30.0
SO60079,,5101.0,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60080,,10931.0,2013-06-13,2013-06-20,2013-06-25,21.0,1.0,21.0
SO60081,,7054.0,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60082,,9860.0,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60082,,9860.0,2013-06-13,2013-06-20,2013-06-25,2.0,1.0,2.0
SO60083,,,2013-06-13,2013-06-20,2013-06-25,21.0,1.0,21.0
SO60083,,,2013-06-13,2013-06-20,2013-06-25,4.0,1.0,4.0
SO60083,,,2013-06-13,2013-06-20,2013-06-25,2.0,1.0,2.0
SO60084,,,2013-06-13,2013-06-20,2013-06-25,29.0,1.0,29.0
SO60084,,,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60084,,,2013-06-13,2013-06-20,2013-06-25,35.0,1.0,35.0
SO60084,,,2013-06-13,2013-06-20,2013-06-25,50.0,1.0,50.0
SO60085,,10004.0,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60086,,,2013-06-13,2013-06-20,2013-06-25,29.0,1.0,29.0
SO60086,,,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60086,,,2013-06-13,2013-06-20,2013-06-25,2.0,1.0,2.0
SO60086,,,2013-06-13,2013-06-20,2013-06-25,8.0,1.0,8.0
SO60087,,,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60087,,,2013-06-13,2013-06-20,2013-06-25,2.0,1.0,2.0
SO60087,,,2013-06-13,2013-06-20,2013-06-25,8.0,1.0,8.0
SO60088,,13327.0,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60088,,13327.0,2013-06-13,2013-06-20,2013-06-25,35.0,1.0,35.0
SO60089,,,2013-06-13,2013-06-20,2013-06-25,35.0,1.0,35.0
SO60089,,,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60090,,,2013-06-13,2013-06-20,2013-06-25,35.0,1.0,35.0
SO60090,,,2013-06-13,2013-06-20,2013-06-25,2.0,1.0,2.0
SO60091,,,2013-06-13,2013-06-20,2013-06-25,22.0,1.0,22.0
SO60091,,,2013-06-13,2013-06-20,2013-06-25,8.0,1.0,8.0
SO60092,,,2013-06-13,2013-06-20,2013-06-25,9.0,1.0,9.0
SO60093,,,2013-06-13,2013-06-20,2013-06-25,2295.0,1.0,2295.0
SO60093,,,2013-06-13,2013-06-20,2013-06-25,5.0,1.0,5.0
SO60093,,,2013-06-13,2013-06-20,2013-06-25,10.0,1.0,10.0
SO60093,,,2013-06-13,2013-06-20,2013-06-25,35.0,1.0,35.0
SO60094,,,2013-06-13,2013-06-20,2013-06-25,2320.0,1.0,2320.0
SO60094,,,2013-06-13,2013-06-20,2013-06-25,2.0,1.0,2.0
SO60095,,,2013-06-13,2013-06-20,2013-06-25,2295.0,1.0,2295.0
