order_number,order_date,sales_amount,quantity,price,category,country,customer_id,shipping_days
SO65375,2013-08-29,4.0,1.0,4.0,,,,7.0
SO65375,2013-08-29,24.0,1.0,24.0,,,,7.0
SO65376,2013-08-29,1701.0,1.0,1701.0,,Australia,AW00021195,7.0
SO65377,2013-08-29,1701.0,1.0,1701.0,,Australia,AW00021228,7.0
SO65377,2013-08-29,54.0,1.0,54.0,,Australia,AW00021228,7.0
SO65378,2013-08-29,1120.0,1.0,1120.0,,Australia,AW00026162,7.0
SO65379,2013-08-29,1120.0,1.0,1120.0,,Australia,AW00026167,7.0
SO65380,2013-08-29,2443.0,1.0,2443.0,,Australia,AW00021561,7.0
SO65380,2013-08-29,33.0,1.0,33.0,,Australia,AW00021561,7.0
SO65380,2013-08-29,4.0,1.0,4.0,,Australia,AW00021561,7.0
SO65380,2013-08-29,24.0,1.0,24.0,,Australia,AW00021561,7.0
SO65381,2013-08-29,2320.0,1.0,2320.0,,,,7.0
SO65381,2013-08-29,35.0,1.0,35.0,,,,7.0
SO65381,2013-08-29,2.0,1.0,2.0,,,,7.0
SO65382,2013-08-29,2320.0,1.0,2320.0,,,,7.0
SO65382,2013-08-29,10.0,1.0,10.0,,,,7.0
SO65382,2013-08-29,5.0,1.0,5.0,,,,7.0
SO65382,2013-08-29,35.0,1.0,35.0,,,,7.0
SO65382,2013-08-29,24.0,1.0,24.0,,,,7.0
SO65383,2013-08-29,2295.0,1.0,2295.0,,,,7.0
SO65383,2013-08-29,55.0,1.0,55.0,,,,7.0
SO65384,2013-08-29,2384.0,1.0,2384.0,,United States,AW00026610,7.0
SO65384,2013-08-29,54.0,1.0,54.0,,United States,AW00026610,7.0
SO65385,2013-08-29,2384.0,1.0,2384.0,,United States,AW00026642,7.0
SO65385,2013-08-29,35.0,1.0,35.0,,United States,AW00026642,7.0
SO65386,2013-08-29,540.0,1.0,540.0,,United States,AW00023382,7.0
SO65386,2013-08-29,21.0,1.0,21.0,,United States,AW00023382,7.0
SO65386,2013-08-29,4.0,1.0,4.0,,United States,AW00023382,7.0
SO65386,2013-08-29,35.0,1.0,35.0,,United States,AW00023382,7.0
SO65387,2013-08-29,540.0,1.0,540.0,,United States,AW00023399,7.0
SO65387,2013-08-29,21.0,1.0,21.0,,United States,AW00023399,7.0
SO65388,2013-08-29,540.0,1.0,540.0,,United States,AW00023392,7.0
SO65388,2013-08-29,5.0,1.0,5.0,,United States,AW00023392,7.0
SO65388,2013-08-29,9.0,1.0,9.0,,United States,AW00023392,7.0
SO65389,2013-08-29,1120.0,1.0,1120.0,,United Kingdom,AW00024189,7.0
SO65389,2013-08-29,54.0,1.0,54.0,,United Kingdom,AW00024189,7.0
SO65390,2013-08-29,1120.0,1.0,1120.0,,United Kingdom,AW00024202,7.0
SO65391,2013-08-29,540.0,1.0,540.0,,Germany,AW00024025,7.0
SO65391,2013-08-29,9.0,1.0,9.0,,Germany,AW00024025,7.0
SO65391,2013-08-29,5.0,1.0,5.0,,Germany,AW00024025,7.0
SO65391,2013-08-29,24.0,1.0,24.0,,Germany,AW00024025,7.0
SO65392,2013-08-29,2384.0,1.0,2384.0,,Germany,AW00026038,7.0
SO65392,2013-08-29,9.0,1.0,9.0,,Germany,AW00026038,7.0
SO65392,2013-08-29,5.0,1.0,5.0,,Germany,AW00026038,7.0
SO65392,2013-08-29,55.0,1.0,55.0,,Germany,AW00026038,7.0
SO65392,2013-08-29,50.0,1.0,50.0,,Germany,AW00026038,7.0
SO65393,2013-08-29,2384.0,1.0,2384.0,,United Kingdom,AW00028704,7.0
SO65393,2013-08-29,35.0,1.0,35.0,,United Kingdom,AW00028704,7.0
SO65394,2013-08-29,2384.0,1.0,2384.0,,,,7.0
SO65395,2013-08-29,2384.0,1.0,2384.0,,,,7.0
SO65395,2013-08-29,5.0,1.0,5.0,,,,7.0
SO65395,2013-08-29,9.0,1.0,9.0,,,,7.0
SO65395,2013-08-29,35.0,1.0,35.0,,,,7.0
SO65396,2013-08-30,769.0,1.0,769.0,,,,7.0
SO65396,2013-08-30,70.0,1.0,70.0,,,,7.0
SO65396,2013-08-30,54.0,1.0,54.0,,,,7.0
SO65397,2013-08-30,1701.0,1.0,1701.0,,United Kingdom,AW00026398,7.0
SO65397,2013-08-30,9.0,1.0,9.0,,United Kingdom,AW00026398,7.0
SO65397,2013-08-30,5.0,1.0,5.0,,United Kingdom,AW00026398,7.0
SO65397,2013-08-30,35.0,1.0,35.0,,United Kingdom,AW00026398,7.0
SO65397,2013-08-30,9.0,1.0,9.0,,United Kingdom,AW00026398,7.0
SO65398,2013-08-30,25.0,1.0,25.0,,,,7.0
SO65399,2013-08-30,25.0,1.0,25.0,,,,7.0
SO65400,2013-08-30,22.0,1.0,22.0,,Australia,AW00018261,7.0
SO65400,2013-08-30,55.0,1.0,55.0,,Australia,AW00018261,7.0
SO65401,2013-08-30,70.0,1.0,70.0,,Australia,AW00026425,7.0
SO65402,2013-08-30,5.0,1.0,5.0,,,,7.0
SO65402,2013-08-30,9.0,1.0,9.0,,,,7.0
SO65402,2013-08-30,5.0,1.0,5.0,,,,7.0
SO65402,2013-08-30,35.0,1.0,35.0,,,,7.0
SO65402,2013-08-30,50.0,1.0,50.0,,,,7.0
SO65403,2013-08-30,50.0,1.0,50.0,,,,7.0
SO65404,2013-08-30,2295.0,1.0,2295.0,,United Kingdom,AW00018147,7.0
SO65404,2013-08-30,5.0,1.0,5.0,,United Kingdom,AW00018147,7.0
SO65404,2013-08-30,10.0,1.0,10.0,,United Kingdom,AW00018147,7.0
SO65404,2013-08-30,55.0,1.0,55.0,,United Kingdom,AW00018147,7.0
SO65405,2013-08-30,1701.0,1.0,1701.0,,United Kingdom,AW00022433,7.0
SO65405,2013-08-30,4.0,1.0,4.0,,United Kingdom,AW00022433,7.0
SO65405,2013-08-30,25.0,1.0,25.0,,United Kingdom,AW00022433,7.0
SO65405,2013-08-30,35.0,1.0,35.0,,United Kingdom,AW00022433,7.0
SO65406,2013-08-30,9.0,1.0,9.0,,,,7.0
SO65407,2013-08-30,4.0,1.0,4.0,,United States,AW00029218,7.0
SO65407,2013-08-30,25.0,1.0,25.0,,United States,AW00029218,7.0
SO65407,2013-08-30,9.0,1.0,9.0,,United States,AW00029218,7.0
SO65408,2013-08-30,25.0,1.0,25.0,,,,7.0
SO65408,2013-08-30,2.0,1.0,2.0,,,,7.0
SO65409,2013-08-30,25.0,1.0,25.0,,,,7.0
SO65410,2013-08-30,29.0,1.0,29.0,,,,7.0
SO65410,2013-08-30,5.0,1.0,5.0,,,,7.0
SO65410,2013-08-30,24.0,1.0,24.0,,,,7.0
SO65411,2013-08-30,30.0,1.0,30.0,,United States,AW00023030,7.0
SO65412,2013-08-30,30.0,1.0,30.0,,United States,AW00023149,7.0
SO65412,2013-08-30,2.0,1.0,2.0,,United States,AW00023149,7.0
SO65413,2013-08-30,70.0,1.0,70.0,,United States,AW00019700,7.0
SO65413,2013-08-30,50.0,1.0,50.0,,United States,AW00019700,7.0
SO65414,2013-08-30,9.0,1.0,9.0,,,AW00020754,7.0
SO65414,2013-08-30,70.0,1.0,70.0,,,AW00020754,7.0
SO65415,2013-08-30,70.0,1.0,70.0,,United States,AW00018989,7.0
SO65415,2013-08-30,64.0,1.0,64.0,,United States,AW00018989,7.0
SO65416,2013-08-30,5.0,1.0,5.0,,United States,AW00017607,7.0
SO65416,2013-08-30,50.0,1.0,50.0,,United States,AW00017607,7.0
SO65417,2013-08-30,5.0,1.0,5.0,,United States,AW00015947,7.0
SO65417,2013-08-30,2.0,1.0,2.0,,United States,AW00015947,7.0
SO65418,2013-08-30,5.0,1.0,5.0,,,,7.0
SO65418,2013-08-30,2.0,1.0,2.0,,,,7.0
SO65418,2013-08-30,120.0,1.0,120.0,,,,7.0
SO65419,2013-08-30,5.0,1.0,5.0,,United States,AW00015745,7.0
SO65419,2013-08-30,35.0,1.0,35.0,,United States,AW00015745,7.0
SO65419,2013-08-30,50.0,1.0,50.0,,United States,AW00015745,7.0
SO65420,2013-08-30,5.0,1.0,5.0,,United States,AW00015966,7.0
SO65421,2013-08-30,22.0,1.0,22.0,,,,7.0
SO65421,2013-08-30,9.0,1.0,9.0,,,,7.0
SO65422,2013-08-30,25.0,1.0,25.0,,United Kingdom,AW00021547,7.0
SO65422,2013-08-30,4.0,1.0,4.0,,United Kingdom,AW00021547,7.0
SO65422,2013-08-30,35.0,1.0,35.0,,United Kingdom,AW00021547,7.0
SO65422,2013-08-30,9.0,1.0,9.0,,United Kingdom,AW00021547,7.0
SO65423,2013-08-30,22.0,1.0,22.0,,,,7.0
SO65423,2013-08-30,10.0,1.0,10.0,,,,7.0
SO65423,2013-08-30,9.0,1.0,9.0,,,,7.0
SO65423,2013-08-30,5.0,1.0,5.0,,,,7.0
SO65424,2013-08-30,33.0,1.0,33.0,,,,7.0
SO65424,2013-08-30,4.0,1.0,4.0,,,,7.0
SO65424,2013-08-30,9.0,1.0,9.0,,,,7.0
SO65425,2013-08-30,4.0,1.0,4.0,,Germany,AW00023916,7.0
SO65426,2013-08-30,5.0,1.0,5.0,,Germany,AW00021043,7.0
SO65426,2013-08-30,35.0,1.0,35.0,,Germany,AW00021043,7.0
SO65427,2013-08-30,4.0,1.0,4.0,,France,AW00020810,7.0
SO65427,2013-08-30,2.0,1.0,2.0,,France,AW00020810,7.0
SO65428,2013-08-30,5.0,1.0,5.0,,United Kingdom,AW00024151,7.0
SO65428,2013-08-30,54.0,1.0,54.0,,United Kingdom,AW00024151,7.0
SO65429,2013-08-30,4.0,1.0,4.0,,France,AW00020964,7.0
SO65429,2013-08-30,35.0,1.0,35.0,,France,AW00020964,7.0
SO65430,2013-08-30,22.0,1.0,22.0,,,,7.0
SO65430,2013-08-30,24.0,1.0,24.0,,,,7.0
SO65431,2013-08-30,2320.0,1.0,2320.0,,United States,AW00015739,7.0
SO65431,2013-08-30,35.0,1.0,35.0,,United States,AW00015739,7.0
SO65431,2013-08-30,2.0,1.0,2.0,,United States,AW00015739,7.0
SO65432,2013-08-30,2295.0,1.0,2295.0,,United States,AW00015983,7.0
SO65432,2013-08-30,22.0,1.0,22.0,,United States,AW00015983,7.0
SO65432,2013-08-30,35.0,1.0,35.0,,United States,AW00015983,7.0
SO65433,2013-08-30,2295.0,1.0,2295.0,,United States,AW00015944,7.0
SO65433,2013-08-30,22.0,1.0,22.0,,United States,AW00015944,7.0
SO65433,2013-08-30,10.0,1.0,10.0,,United States,AW00015944,7.0
SO65433,2013-08-30,5.0,1.0,5.0,,United States,AW00015944,7.0
SO65433,2013-08-30,120.0,1.0,120.0,,United States,AW00015944,7.0
SO65434,2013-08-30,742.0,1.0,742.0,,France,AW00027159,7.0
SO65434,2013-08-30,5.0,1.0,5.0,,France,AW00027159,7.0
SO65434,2013-08-30,9.0,1.0,9.0,,France,AW00027159,7.0
SO65434,2013-08-30,35.0,1.0,35.0,,France,AW00027159,7.0
SO65435,2013-08-30,1215.0,1.0,1215.0,,France,AW00025619,7.0
SO65435,2013-08-30,50.0,1.0,50.0,,France,AW00025619,7.0
SO65435,2013-08-30,9.0,1.0,9.0,,France,AW00025619,7.0
SO65436,2013-08-30,1120.0,1.0,1120.0,,Australia,AW00025829,7.0
SO65436,2013-08-30,50.0,1.0,50.0,,Australia,AW00025829,7.0
SO65436,2013-08-30,24.0,1.0,24.0,,Australia,AW00025829,7.0
SO65437,2013-08-30,1120.0,1.0,1120.0,,Australia,AW00017911,7.0
SO65438,2013-08-30,540.0,1.0,540.0,,Australia,AW00029182,7.0
SO65439,2013-08-30,540.0,1.0,540.0,,Australia,AW00024241,7.0
SO65439,2013-08-30,5.0,1.0,5.0,,Australia,AW00024241,7.0
SO65439,2013-08-30,9.0,1.0,9.0,,Australia,AW00024241,7.0
SO65440,2013-08-30,540.0,1.0,540.0,,Australia,AW00024169,7.0
SO65440,2013-08-30,9.0,1.0,9.0,,Australia,AW00024169,7.0
SO65440,2013-08-30,5.0,1.0,5.0,,Australia,AW00024169,7.0
SO65441,2013-08-30,540.0,1.0,540.0,,Australia,AW00024177,7.0
SO65442,2013-08-30,2320.0,1.0,2320.0,,,,7.0
SO65443,2013-08-30,2443.0,1.0,2443.0,,Australia,AW00018276,7.0
SO65443,2013-08-30,35.0,1.0,35.0,,Australia,AW00018276,7.0
SO65443,2013-08-30,50.0,1.0,50.0,,Australia,AW00018276,7.0
SO65444,2013-08-30,2320.0,1.0,2320.0,,,,7.0
SO65444,2013-08-30,35.0,1.0,35.0,,,,7.0
SO65445,2013-08-30,2384.0,1.0,2384.0,,United States,AW00026534,7.0
SO65445,2013-08-30,35.0,1.0,35.0,,United States,AW00026534,7.0
SO65446,2013-08-30,2384.0,1.0,2384.0,,United States,AW00026727,7.0
SO65446,2013-08-30,5.0,1.0,5.0,,United States,AW00026727,7.0
SO65446,2013-08-30,9.0,1.0,9.0,,United States,AW00026727,7.0
SO65446,2013-08-30,35.0,1.0,35.0,,United States,AW00026727,7.0
SO65447,2013-08-30,1120.0,1.0,1120.0,,,AW00021343,7.0
SO65447,2013-08-30,50.0,1.0,50.0,,,AW00021343,7.0
SO65448,2013-08-30,1120.0,1.0,1120.0,,Canada,AW00020007,7.0
SO65449,2013-08-30,1120.0,1.0,1120.0,,France,AW00020858,7.0
SO65449,2013-08-30,35.0,1.0,35.0,,France,AW00020858,7.0
SO65450,2013-08-30,540.0,1.0,540.0,,United Kingdom,AW00027789,7.0
SO65450,2013-08-30,9.0,1.0,9.0,,United Kingdom,AW00027789,7.0
SO65450,2013-08-30,5.0,1.0,5.0,,United Kingdom,AW00027789,7.0
SO65451,2013-08-30,2384.0,1.0,2384.0,,,,7.0
SO65451,2013-08-30,9.0,1.0,9.0,,,,7.0
SO65452,2013-08-31,1701.0,1.0,1701.0,,United Kingdom,AW00022429,7.0
SO65452,2013-08-31,5.0,1.0,5.0,,United Kingdom,AW00022429,7.0
SO65452,2013-08-31,9.0,1.0,9.0,,United Kingdom,AW00022429,7.0
SO65452,2013-08-31,54.0,1.0,54.0,,United Kingdom,AW00022429,7.0
SO65452,2013-08-31,9.0,1.0,9.0,,United Kingdom,AW00022429,7.0
SO65453,2013-08-31,1701.0,1.0,1701.0,,Germany,AW00025635,7.0
SO65453,2013-08-31,54.0,1.0,54.0,,Germany,AW00025635,7.0
SO65454,2013-08-31,1701.0,1.0,1701.0,,Germany,AW00017945,7.0
SO65454,2013-08-31,24.0,1.0,24.0,,Germany,AW00017945,7.0
SO65454,2013-08-31,54.0,1.0,54.0,,Germany,AW00017945,7.0
SO65455,2013-08-31,2295.0,1.0,2295.0,,Germany,AW00018171,7.0
SO65455,2013-08-31,10.0,1.0,10.0,,Germany,AW00018171,7.0
SO65455,2013-08-31,9.0,1.0,9.0,,Germany,AW00018171,7.0
SO65455,2013-08-31,5.0,1.0,5.0,,Germany,AW00018171,7.0
SO65456,2013-08-31,8.0,1.0,8.0,,,,7.0
SO65457,2013-08-31,30.0,1.0,30.0,,Australia,AW00020604,7.0
SO65457,2013-08-31,64.0,1.0,64.0,,Australia,AW00020604,7.0
SO65458,2013-08-31,5.0,1.0,5.0,,Australia,AW00021880,7.0
SO65458,2013-08-31,35.0,1.0,35.0,,Australia,AW00021880,7.0
SO65459,2013-08-31,5.0,1.0,5.0,,Australia,AW00027708,7.0
SO65459,2013-08-31,24.0,1.0,24.0,,Australia,AW00027708,7.0
SO65459,2013-08-31,35.0,1.0,35.0,,Australia,AW00027708,7.0
SO65460,2013-08-31,5.0,1.0,5.0,,Australia,AW00011079,7.0
SO65460,2013-08-31,9.0,1.0,9.0,,Australia,AW00011079,7.0
SO65460,2013-08-31,9.0,1.0,9.0,,Australia,AW00011079,7.0
SO65461,2013-08-31,4.0,1.0,4.0,,Australia,AW00016621,7.0
SO65461,2013-08-31,33.0,1.0,33.0,,Australia,AW00016621,7.0
SO65462,2013-08-31,2443.0,1.0,2443.0,,,,7.0
SO65462,2013-08-31,33.0,1.0,33.0,,,,7.0
SO65462,2013-08-31,4.0,1.0,4.0,,,,7.0
SO65463,2013-08-31,565.0,1.0,565.0,,United Kingdom,AW00017972,7.0
SO65463,2013-08-31,10.0,1.0,10.0,,United Kingdom,AW00017972,7.0
SO65463,2013-08-31,35.0,1.0,35.0,,United Kingdom,AW00017972,7.0
SO65464,2013-08-31,540.0,1.0,540.0,,Germany,AW00022679,7.0
SO65464,2013-08-31,22.0,1.0,22.0,,Germany,AW00022679,7.0
SO65464,2013-08-31,50.0,1.0,50.0,,Germany,AW00022679,7.0
SO65465,2013-08-31,25.0,1.0,25.0,,,,7.0
SO65465,2013-08-31,2.0,1.0,2.0,,,,7.0
SO65465,2013-08-31,8.0,1.0,8.0,,,,7.0
SO65466,2013-08-31,29.0,1.0,29.0,,,,7.0
SO65466,2013-08-31,5.0,1.0,5.0,,,,7.0
SO65467,2013-08-31,33.0,1.0,33.0,,United States,AW00025260,7.0
SO65467,2013-08-31,2.0,1.0,2.0,,United States,AW00025260,7.0
SO65468,2013-08-31,4.0,1.0,4.0,,United States,AW00024767,7.0
SO65468,2013-08-31,33.0,1.0,33.0,,United States,AW00024767,7.0
SO65468,2013-08-31,50.0,1.0,50.0,,United States,AW00024767,7.0
SO65469,2013-08-31,4.0,1.0,4.0,,United States,AW00024439,7.0
SO65469,2013-08-31,33.0,1.0,33.0,,United States,AW00024439,7.0
SO65469,2013-08-31,35.0,1.0,35.0,,United States,AW00024439,7.0
SO65470,2013-08-31,25.0,1.0,25.0,,,,7.0
SO65470,2013-08-31,5.0,1.0,5.0,,,,7.0
SO65470,2013-08-31,9.0,1.0,9.0,,,,7.0
SO65471,2013-08-31,4.0,1.0,4.0,,,,7.0
SO65471,2013-08-31,33.0,1.0,33.0,,,,7.0
SO65471,2013-08-31,24.0,1.0,24.0,,,,7.0
SO65472,2013-08-31,5.0,1.0,5.0,,United States,AW00023133,7.0
SO65472,2013-08-31,30.0,1.0,30.0,,United States,AW00023133,7.0
SO65472,2013-08-31,35.0,1.0,35.0,,United States,AW00023133,7.0
SO65473,2013-08-31,10.0,1.0,10.0,,,,7.0
SO65473,2013-08-31,5.0,1.0,5.0,,,,7.0
SO65473,2013-08-31,55.0,1.0,55.0,,,,7.0
SO65473,2013-08-31,50.0,1.0,50.0,,,,7.0
SO65474,2013-08-31,5.0,1.0,5.0,,United States,AW00018235,7.0
SO65474,2013-08-31,35.0,1.0,35.0,,United States,AW00018235,7.0
SO65475,2013-08-31,70.0,1.0,70.0,,United States,AW00018997,7.0
SO65476,2013-08-31,5.0,1.0,5.0,,United States,AW00016994,7.0
SO65476,2013-08-31,35.0,1.0,35.0,,United States,AW00016994,7.0
SO65477,2013-08-31,5.0,1.0,5.0,,,,7.0
SO65477,2013-08-31,9.0,1.0,9.0,,,,7.0
SO65477,2013-08-31,50.0,1.0,50.0,,,,7.0
SO65478,2013-08-31,5.0,1.0,5.0,,,,7.0
SO65478,2013-08-31,35.0,1.0,35.0,,,,7.0
SO65479,2013-08-31,22.0,1.0,22.0,,France,AW00017223,7.0
SO65480,2013-08-31,5.0,1.0,5.0,,France,AW00019281,7.0
SO65480,2013-08-31,54.0,1.0,54.0,,France,AW00019281,7.0
SO65480,2013-08-31,9.0,1.0,9.0,,France,AW00019281,7.0
SO65481,2013-08-31,4.0,1.0,4.0,,Germany,AW00023952,7.0
SO65481,2013-08-31,35.0,1.0,35.0,,Germany,AW00023952,7.0
SO65482,2013-08-31,5.0,1.0,5.0,,Germany,AW00021853,7.0
SO65482,2013-08-31,35.0,1.0,35.0,,Germany,AW00021853,7.0
SO65482,2013-08-31,50.0,1.0,50.0,,Germany,AW00021853,7.0
SO65483,2013-08-31,21.0,1.0,21.0,,France,AW00025806,7.0
SO65483,2013-08-31,2.0,1.0,2.0,,France,AW00025806,7.0
SO65484,2013-08-31,5.0,1.0,5.0,,United Kingdom,AW00017835,7.0
SO65485,2013-08-31,35.0,1.0,35.0,,,,7.0
SO65485,2013-08-31,5.0,1.0,5.0,,,,7.0
SO65486,2013-08-31,22.0,1.0,22.0,,,,7.0
SO65487,2013-08-31,35.0,1.0,35.0,,,,7.0
SO65487,2013-08-31,5.0,1.0,5.0,,,,7.0
SO65487,2013-08-31,35.0,1.0,35.0,,,,7.0
SO65488,2013-08-31,35.0,1.0,35.0,,,,7.0
SO65488,2013-08-31,2.0,1.0,2.0,,,,7.0
SO65489,2013-08-31,769.0,1.0,769.0,,,,7.0
SO65489,2013-08-31,35.0,1.0,35.0,,,,7.0
SO65490,2013-08-31,2295.0,1.0,2295.0,,,,7.0
SO65490,2013-08-31,35.0,1.0,35.0,,,,7.0
SO65490,2013-08-31,9.0,1.0,9.0,,,,7.0
SO65491,2013-08-31,2320.0,1.0,2320.0,,,,7.0
SO65492,2013-08-31,2320.0,1.0,2320.0,,United States,AW00015992,7.0
SO65492,2013-08-31,22.0,1.0,22.0,,United States,AW00015992,7.0
SO65492,2013-08-31,10.0,1.0,10.0,,United States,AW00015992,7.0
SO65492,2013-08-31,5.0,1.0,5.0,,United States,AW00015992,7.0
SO65492,2013-08-31,55.0,1.0,55.0,,United States,AW00015992,7.0
SO65493,2013-08-31,742.0,1.0,742.0,,France,AW00027134,7.0
SO65493,2013-08-31,35.0,1.0,35.0,,France,AW00027134,7.0
SO65494,2013-08-31,1701.0,1.0,1701.0,,Australia,AW00021206,7.0
SO65495,2013-08-31,1120.0,1.0,1120.0,,Australia,AW00017917,7.0
SO65495,2013-08-31,35.0,1.0,35.0,,Australia,AW00017917,7.0
SO65496,2013-08-31,2320.0,1.0,2320.0,,,,7.0
SO65496,2013-08-31,35.0,1.0,35.0,,,,7.0
SO65496,2013-08-31,22.0,1.0,22.0,,,,7.0
SO65496,2013-08-31,2.0,1.0,2.0,,,,7.0
SO65497,2013-08-31,565.0,1.0,565.0,,,,7.0
SO65497,2013-08-31,54.0,1.0,54.0,,,,7.0
SO65498,2013-08-31,2384.0,1.0,2384.0,,United States,AW00026602,7.0
SO65498,2013-08-31,35.0,1.0,35.0,,United States,AW00026602,7.0
SO65499,2013-08-31,2384.0,1.0,2384.0,,Canada,AW00022373,7.0
SO65499,2013-08-31,9.0,1.0,9.0,,Canada,AW00022373,7.0
SO65499,2013-08-31,5.0,1.0,5.0,,Canada,AW00022373,7.0
SO65500,2013-08-31,2384.0,1.0,2384.0,,United States,AW00026728,7.0
SO65500,2013-08-31,9.0,1.0,9.0,,United States,AW00026728,7.0
SO65500,2013-08-31,5.0,1.0,5.0,,United States,AW00026728,7.0
SO65500,2013-08-31,8.0,1.0,8.0,,United States,AW00026728,7.0
SO65501,2013-08-31,540.0,1.0,540.0,,United States,AW00023372,7.0
SO65501,2013-08-31,9.0,1.0,9.0,,United States,AW00023372,7.0
SO65501,2013-08-31,5.0,1.0,5.0,,United States,AW00023372,7.0
SO65502,2013-08-31,540.0,1.0,540.0,,United States,AW00023161,7.0
SO65502,2013-08-31,35.0,1.0,35.0,,United States,AW00023161,7.0
SO65503,2013-08-31,540.0,1.0,540.0,,,,7.0
SO65503,2013-08-31,24.0,1.0,24.0,,,,7.0
SO65504,2013-09-01,769.0,1.0,769.0,,Australia,AW00017248,7.0
SO65504,2013-09-01,35.0,1.0,35.0,,Australia,AW00017248,7.0
SO65505,2013-09-01,30.0,1.0,30.0,,Australia,AW00020252,7.0
SO65505,2013-09-01,5.0,1.0,5.0,,Australia,AW00020252,7.0
SO65505,2013-09-01,35.0,1.0,35.0,,Australia,AW00020252,7.0
SO65506,2013-09-01,35.0,1.0,35.0,,Australia,AW00018897,7.0
SO65506,2013-09-01,2.0,1.0,2.0,,Australia,AW00018897,7.0
SO65507,2013-09-01,5.0,1.0,5.0,,Australia,AW00028139,7.0
SO65507,2013-09-01,2.0,1.0,2.0,,Australia,AW00028139,7.0
SO65507,2013-09-01,120.0,1.0,120.0,,Australia,AW00028139,7.0
SO65508,2013-09-01,5.0,1.0,5.0,,Australia,AW00025814,7.0
SO65508,2013-09-01,22.0,1.0,22.0,,Australia,AW00025814,7.0
SO65508,2013-09-01,35.0,1.0,35.0,,Australia,AW00025814,7.0
SO65509,2013-09-01,54.0,1.0,54.0,,Australia,AW00017231,7.0
SO65510,2013-09-01,2295.0,1.0,2295.0,,Germany,AW00017093,7.0
SO65510,2013-09-01,22.0,1.0,22.0,,Germany,AW00017093,7.0
SO65511,2013-09-01,769.0,1.0,769.0,,United Kingdom,AW00017849,7.0
SO65511,2013-09-01,50.0,1.0,50.0,,United Kingdom,AW00017849,7.0
SO65511,2013-09-01,24.0,1.0,24.0,,United Kingdom,AW00017849,7.0
SO65512,2013-09-01,565.0,1.0,565.0,,,,7.0
SO65512,2013-09-01,22.0,1.0,22.0,,,,7.0
SO65512,2013-09-01,35.0,1.0,35.0,,,,7.0
SO65513,2013-09-01,4.0,1.0,4.0,,United States,AW00027683,7.0
SO65513,2013-09-01,35.0,1.0,35.0,,United States,AW00027683,7.0
SO65514,2013-09-01,4.0,1.0,4.0,,United States,AW00029353,7.0
SO65514,2013-09-01,35.0,1.0,35.0,,United States,AW00029353,7.0
SO65514,2013-09-01,24.0,1.0,24.0,,United States,AW00029353,7.0
SO65515,2013-09-01,30.0,1.0,30.0,,United States,AW00023293,7.0
SO65515,2013-09-01,2.0,1.0,2.0,,United States,AW00023293,7.0
SO65515,2013-09-01,120.0,1.0,120.0,,United States,AW00023293,7.0
SO65516,2013-09-01,10.0,1.0,10.0,,United States,AW00021936,7.0
SO65516,2013-09-01,5.0,1.0,5.0,,United States,AW00021936,7.0
SO65516,2013-09-01,35.0,1.0,35.0,,United States,AW00021936,7.0
SO65516,2013-09-01,50.0,1.0,50.0,,United States,AW00021936,7.0
SO65517,2013-09-01,10.0,1.0,10.0,,,AW00020655,7.0
SO65517,2013-09-01,5.0,1.0,5.0,,,AW00020655,7.0
SO65517,2013-09-01,8.0,1.0,8.0,,,AW00020655,7.0
SO65517,2013-09-01,24.0,1.0,24.0,,,AW00020655,7.0
SO65518,2013-09-01,5.0,1.0,5.0,,United States,AW00020408,7.0
SO65518,2013-09-01,10.0,1.0,10.0,,United States,AW00020408,7.0
SO65518,2013-09-01,55.0,1.0,55.0,,United States,AW00020408,7.0
SO65519,2013-09-01,10.0,1.0,10.0,,,,7.0
SO65519,2013-09-01,5.0,1.0,5.0,,,,7.0
SO65519,2013-09-01,50.0,1.0,50.0,,,,7.0
SO65520,2013-09-01,10.0,1.0,10.0,,,,7.0
SO65520,2013-09-01,5.0,1.0,5.0,,,,7.0
SO65520,2013-09-01,9.0,1.0,9.0,,,,7.0
SO65521,2013-09-01,5.0,1.0,5.0,,United States,AW00020099,7.0
SO65522,2013-09-01,5.0,1.0,5.0,,United States,AW00017863,7.0
SO65522,2013-09-01,55.0,1.0,55.0,,United States,AW00017863,7.0
SO65522,2013-09-01,8.0,1.0,8.0,,United States,AW00017863,7.0
SO65523,2013-09-01,5.0,1.0,5.0,,Canada,AW00021703,7.0
SO65523,2013-09-01,9.0,1.0,9.0,,Canada,AW00021703,7.0
SO65524,2013-09-01,35.0,1.0,35.0,,United Kingdom,AW00018156,7.0
SO65524,2013-09-01,5.0,1.0,5.0,,United Kingdom,AW00018156,7.0
SO65524,2013-09-01,2.0,1.0,2.0,,United Kingdom,AW00018156,7.0
SO65525,2013-09-01,5.0,1.0,5.0,,France,AW00015658,7.0
SO65525,2013-09-01,25.0,1.0,25.0,,France,AW00015658,7.0
SO65525,2013-09-01,35.0,1.0,35.0,,France,AW00015658,7.0
SO65526,2013-09-01,4.0,1.0,4.0,,Germany,AW00019330,7.0
SO65526,2013-09-01,25.0,1.0,25.0,,Germany,AW00019330,7.0
SO65526,2013-09-01,2.0,1.0,2.0,,Germany,AW00019330,7.0
SO65527,2013-09-01,21.0,1.0,21.0,,Germany,AW00024696,7.0
